"user_id","age","gender","married","has_children","total_sessions","total_flights_booked","total_hotels_booked","total_cancellations","average_flight_discount","discount_flight_proportion","avg_hotel_discount","avg_base_fare_usd","scaled_ads_per_km","total_checked_bags"
"565070","66","F","0","0","9","2","2","0","0.10000000000000000000","0.3333333333333333","0.22222222222222222222","590.7950000000000000","0.00004614384738432408","2"
"565076","24","F","0","0","8","0","0","0","0.10000000000000000000","0.125","0.12500000000000000000","","",""
"565109","29","F","0","0","8","4","3","0","0.12000000000000000000","0.625","0.00000000000000000000","276.7150000000000000","0.00008960121407068243","3"
"565114","33","F","0","0","10","3","2","0","0.07500000000000000000","0.4","0.20000000000000000000","470.6333333333333333","0.00003575203228692728","3"
"565131","37","F","1","0","8","3","3","0","0.10000000000000000000","0.125","0.00000000000000000000","238.7500000000000000","0.000024116809673984527","2"
"565212","49","F","0","0","8","4","4","0","0.10000000000000000000","0.375","0.00000000000000000000","317.1475000000000000","0.00004871233792586351","4"
"565240","39","F","0","0","8","0","0","0","0.12500000000000000000","0.25","0.00000000000000000000","","",""
"565251","33","F","0","0","9","3","3","0","0.10000000000000000000","0.2222222222222222","0.44444444444444444444","548.5100000000000000","0.000023625027080819935","1"
"565265","26","M","0","0","8","5","6","1","","0.125","0.25000000000000000000","238.8500000000000000","","3"
"565275","57","F","1","1","8","1","1","0","0.10000000000000000000","0.125","0.00000000000000000000","666.7000000000000000","0.000026633216077063137","1"
"565280","20","F","0","0","8","2","1","0","0.05000000000000000000","0.125","0.12500000000000000000","1643.2500000000000000","0.0000025946864193247997","1"
"565294","45","F","0","0","8","4","5","0","0.10000000000000000000","0.125","0.00000000000000000000","270.3000000000000000","0.000015380615865591684","3"
"565301","38","F","0","1","8","5","5","0","0.15000000000000000000","0.125","0.12500000000000000000","500.8380000000000000","0.000014094118850066886","2"
"565348","55","F","1","0","8","0","1","0","","0","0.00000000000000000000","","",""
"565365","50","M","0","1","8","1","1","0","0.15000000000000000000","0.375","0.12500000000000000000","234.4400000000000000","0.0003269622643310236","1"
"565377","42","F","0","0","8","3","4","0","0.05000000000000000000","0.125","0.00000000000000000000","398.6033333333333333","0.000007352089012214209","2"
"565387","20","F","0","0","8","2","1","0","","0","0.12500000000000000000","2301.3550000000000000","","1"
"565419","46","F","0","0","8","3","1","0","0.10000000000000000000","0.5","0.12500000000000000000","136.5333333333333333","0.0001766708182791445","2"
"565459","28","F","0","0","8","3","3","0","0.10000000000000000000","0.375","0.25000000000000000000","609.8666666666666667","0.000029825807842389656","1"
"565460","37","F","0","1","8","2","3","0","0.21666666666666666667","0.375","0.25000000000000000000","270.9400000000000000","0.00021656830331366736","2"
"565464","46","F","1","0","8","2","2","0","0.12500000000000000000","0.25","0.12500000000000000000","365.1650000000000000","0.000059570182557367864","0"
"565467","26","F","0","0","8","2","3","0","0.12500000000000000000","0.25","0.25000000000000000000","249.0200000000000000","0.00008761152880282125","0"
"565487","17","F","0","0","8","0","0","0","","0","0.25000000000000000000","","",""
"565508","45","F","0","1","8","0","0","0","0.10000000000000000000","0.25","0.00000000000000000000","","",""
"565510","64","F","1","0","9","3","3","0","0.10000000000000000000","0.3333333333333333","0.11111111111111111111","337.5233333333333333","0.00005030655246948391","2"
"565511","17","F","0","0","8","2","1","1","0.10000000000000000000","0.375","0.12500000000000000000","219.4700000000000000","0.00008020246375434237","0"
"565514","47","F","0","0","9","4","3","0","0.07500000000000000000","0.2222222222222222","0.22222222222222222222","324.3500000000000000","0.00003219457026688773","3"
"565565","59","F","1","1","8","3","4","1","0.16666666666666666667","0.5","0.12500000000000000000","247.2750000000000000","0.000200342977213875","0"
"565573","37","F","0","0","9","6","6","0","","0","0.11111111111111111111","333.3616666666666667","","6"
"565582","26","F","1","1","8","2","2","0","0.12500000000000000000","0.25","0.00000000000000000000","769.7900000000000000","0.00003076859647914466","1"
"565601","49","M","1","1","8","0","0","0","0.11250000000000000000","0.5","0.12500000000000000000","","",""
"565718","50","F","0","0","8","3","4","0","","0","0.12500000000000000000","262.2133333333333333","","3"
"565755","32","M","0","0","8","1","1","0","0.11666666666666666667","0.375","0.00000000000000000000","228.1300000000000000","0.000269419249398564","0"
"565764","30","F","0","1","8","1","1","0","0.15000000000000000000","0.125","0.25000000000000000000","91.9600000000000000","0.00031652392913489563","1"
"565768","31","F","0","0","8","4","4","0","0.05000000000000000000","0.125","0.00000000000000000000","652.3375000000000000","0.000004765419644269006","4"
"565791","50","F","0","0","8","3","3","0","0.27500000000000000000","0.25","0.25000000000000000000","284.0300000000000000","0.00011171922804161385","1"
"565826","24","F","0","1","8","0","1","0","0.05000000000000000000","0.125","0.00000000000000000000","","",""
"565827","24","F","1","0","9","3","2","1","0.07500000000000000000","0.3333333333333333","0.11111111111111111111","3111.9033333333333333","0.000005615520015524136","3"
"565841","42","F","1","1","8","2","3","0","0.07500000000000000000","0.25","0.12500000000000000000","448.2200000000000000","0.000030116386838559287","0"
"565902","22","F","0","1","8","2","2","0","0.07500000000000000000","0.25","0.12500000000000000000","110.6450000000000000","0.00011501152938668687","0"
"565910","29","F","0","0","8","2","1","0","0.05000000000000000000","0.125","0.12500000000000000000","486.5800000000000000","0.000009617490120372172","0"
"565912","53","F","0","0","9","1","1","0","0.11666666666666666667","0.3333333333333333","0.11111111111111111111","692.4500000000000000","0.00009502425722630116","0"
"565915","16","F","0","1","9","1","1","0","0.07500000000000000000","0.2222222222222222","0.33333333333333333333","822.7300000000000000","0.0000705412055215593","0"
"565935","53","F","1","0","8","3","3","0","0.17500000000000000000","0.25","0.12500000000000000000","770.7000000000000000","0.000040521344280000424","2"
"565949","36","F","0","1","8","3","4","0","0.15000000000000000000","0.125","0.12500000000000000000","494.0633333333333333","0.000018562312938583205","3"
"566002","68","F","1","0","8","0","0","0","0.05000000000000000000","0.125","0.00000000000000000000","","",""
"566008","37","F","0","0","10","5","5","0","0.10000000000000000000","0.2","0.10000000000000000000","308.5520000000000000","0.000023216766026415883","3"
"566032","53","M","1","0","8","4","3","0","","0","0.25000000000000000000","627.0175000000000000","","7"
"566044","58","M","1","1","8","2","1","1","0.20000000000000000000","0.25","0.12500000000000000000","1732.2900000000000000","0.00003793308026141999","6"
"566059","28","F","1","1","11","5","5","1","0.05000000000000000000","0.2727272727272727","0.27272727272727272727","516.3380000000000000","0.000014407211638229134","7"
"566061","52","M","1","1","8","3","3","0","0.10000000000000000000","0.25","0.00000000000000000000","427.6666666666666667","0.00003102869517558899","2"
"566096","38","F","0","1","8","3","3","0","0.10000000000000000000","0.375","0.12500000000000000000","287.9400000000000000","0.000060543999315686603","0"
"566097","65","F","1","0","8","0","0","0","","0","0.25000000000000000000","","",""
"566152","39","F","0","0","9","4","2","0","0.12500000000000000000","0.2222222222222222","0.11111111111111111111","694.5475000000000000","0.000021465059157193553","1"
"566173","45","F","0","1","8","1","2","0","0.07500000000000000000","0.25","0.00000000000000000000","727.2500000000000000","0.000034938354268315065","0"
"566174","46","M","1","1","9","3","3","0","","0","0.11111111111111111111","334.0266666666666667","","2"
"566196","49","M","1","0","8","2","3","0","0.10000000000000000000","0.125","0.00000000000000000000","181.5450000000000000","0.00004612459434780229","1"
"566275","32","F","0","0","8","1","2","0","0.15000000000000000000","0.25","0.12500000000000000000","340.2600000000000000","0.00012600973290576893","2"
"566279","41","F","1","0","8","1","1","0","0.05000000000000000000","0.125","0.00000000000000000000","503.9300000000000000","0.00001649516620816601","0"
"566312","17","F","0","0","8","1","2","0","0.11250000000000000000","0.5","0.25000000000000000000","324.6500000000000000","0.00025995070865091833","1"
"566336","49","F","1","0","8","6","6","0","0.10000000000000000000","0.125","0.00000000000000000000","565.8466666666666667","0.0000071265093231462855","1"
"566338","42","F","1","0","8","1","1","0","0.15000000000000000000","0.125","0.00000000000000000000","462.8500000000000000","0.00006096650335111394","0"
"566366","37","M","0","0","9","2","3","0","","0","0.11111111111111111111","430.3750000000000000","","0"
"566424","37","F","1","0","8","1","2","0","","0","0.25000000000000000000","551.9000000000000000","","0"
"566432","63","F","1","1","9","3","4","0","0.15000000000000000000","0.1111111111111111","0.22222222222222222222","882.6966666666666667","0.0000161872135429786","2"
"566455","43","F","0","1","8","4","4","0","0.07500000000000000000","0.25","0.00000000000000000000","641.6325000000000000","0.000012838178687052494","3"
"566456","32","M","0","1","8","0","0","0","","0","0.12500000000000000000","","",""
"566489","48","M","0","0","8","3","2","0","0.20000000000000000000","0.125","0.00000000000000000000","232.6833333333333333","0.0000452945209290842","3"
"566533","20","F","0","0","8","2","2","1","","0.125","0.25000000000000000000","1520.6700000000000000","","0"
"566547","41","F","0","0","9","2","2","0","0.10000000000000000000","0.3333333333333333","0.22222222222222222222","124.3000000000000000","0.00020558609400403438","0"
"566592","61","F","1","0","8","0","0","0","0.05000000000000000000","0.125","0.12500000000000000000","","",""
"566614","28","F","0","0","8","1","2","0","","0","0.50000000000000000000","477.6100000000000000","","1"
"566625","48","F","1","1","9","2","4","0","0.12500000000000000000","0.2222222222222222","0.11111111111111111111","277.0450000000000000","0.00007646654231759717","0"
"566626","49","F","1","0","8","1","1","0","0.11666666666666666667","0.375","0.12500000000000000000","32.8400000000000000","0.001985575130898553","0"
"566650","50","F","0","0","8","2","2","0","0.25000000000000000000","0.125","0.12500000000000000000","207.4400000000000000","0.00009391451552955154","2"
"566682","51","F","0","1","8","3","2","0","","0","0.12500000000000000000","482.1833333333333333","","1"
"566702","46","F","0","1","8","2","3","0","0.13333333333333333333","0.375","0.25000000000000000000","297.6400000000000000","0.00011826850019247015","1"
"566726","54","F","1","1","8","2","2","0","","0","0.00000000000000000000","474.9150000000000000","","2"
"566735","54","F","0","1","8","4","4","0","0.05000000000000000000","0.25","0.25000000000000000000","592.0025000000000000","0.000007585131648868826","3"
"566749","20","F","0","0","8","0","0","0","0.15000000000000000000","0.5","0.25000000000000000000","","",""
"566762","39","F","1","1","9","4","5","0","0.08333333333333333333","0.3333333333333333","0.22222222222222222222","232.4450000000000000","0.00003519527426776109","1"
"566770","31","F","1","1","8","1","1","0","0.15000000000000000000","0.125","0.12500000000000000000","981.7500000000000000","0.00005919525779197832","1"
"566787","42","F","0","0","8","3","2","0","0.05000000000000000000","0.125","0.25000000000000000000","590.1400000000000000","0.0000067517296809045644","2"
"566815","41","F","1","0","8","3","4","0","0.20000000000000000000","0.125","0.00000000000000000000","361.9366666666666667","0.0000359199311357913","2"
"566861","46","F","1","1","8","4","4","0","","0","0.00000000000000000000","358.1225000000000000","","3"
"566875","52","F","0","0","8","5","4","0","","0","0.00000000000000000000","445.8080000000000000","","4"
"566881","52","M","1","1","8","5","4","0","0.15000000000000000000","0.25","0.00000000000000000000","648.4480000000000000","0.000019897316048350342","4"
"566953","30","F","0","1","9","3","2","1","0.10000000000000000000","0.3333333333333333","0.11111111111111111111","1580.8666666666666667","0.000007792562976954015","1"
"566964","37","M","0","0","8","2","3","0","0.15000000000000000000","0.375","0.37500000000000000000","371.1550000000000000","0.00011409529958024016","1"
"566992","36","F","0","0","8","5","5","0","0.10000000000000000000","0.375","0.12500000000000000000","282.7580000000000000","0.000041025827123016116","5"
"566996","29","F","1","1","8","1","0","0","0.05000000000000000000","0.125","0.12500000000000000000","384.9200000000000000","0.000021523562177920004","1"
"566998","38","F","0","1","8","2","2","0","0.10000000000000000000","0.125","0.00000000000000000000","509.9550000000000000","0.000019674255348896892","0"
"566999","46","F","0","0","9","4","2","1","0.05000000000000000000","0.3333333333333333","0.22222222222222222222","505.3200000000000000","0.000008618483622958878","0"
"567052","17","M","0","0","8","0","1","0","0.12500000000000000000","0.25","0.12500000000000000000","","",""
"567061","33","F","1","1","8","1","1","0","0.15000000000000000000","0.25","0.12500000000000000000","258.4700000000000000","0.0002316418634520088","1"
"567114","50","F","1","0","8","0","0","0","0.10000000000000000000","0.125","0.12500000000000000000","","",""
"567172","54","F","1","0","8","2","2","0","0.20000000000000000000","0.125","0.00000000000000000000","184.1850000000000000","0.00009396402070379015","2"
"567195","43","F","1","0","8","1","2","0","0.15000000000000000000","0.25","0.25000000000000000000","356.3500000000000000","0.00013835041493678057","0"
"567211","44","F","0","0","8","2","2","0","0.25000000000000000000","0.125","0.12500000000000000000","318.6750000000000000","0.00007386637660435472","1"
"567219","36","F","0","0","8","3","3","0","0.10000000000000000000","0.25","0.00000000000000000000","182.3433333333333333","0.00006905649477819503","2"
"567243","32","F","0","1","8","1","1","0","0.12500000000000000000","0.25","0.37500000000000000000","250.0800000000000000","0.00016483954794727903","1"
"567245","70","M","0","0","8","0","0","0","0.05000000000000000000","0.125","0.12500000000000000000","","",""
"567256","45","F","1","0","9","5","4","0","0.15000000000000000000","0.1111111111111111","0.00000000000000000000","669.0820000000000000","0.000014178848348311063","3"
"567342","29","F","0","1","8","0","1","0","0.20000000000000000000","0.125","0.00000000000000000000","","",""
"567390","23","F","0","0","8","0","0","0","0.07500000000000000000","0.25","0.12500000000000000000","","",""
"567431","39","F","0","0","9","1","1","0","0.20000000000000000000","0.1111111111111111","0.00000000000000000000","62.4700000000000000","0.0005895269615238148","0"
"567432","44","F","0","1","8","5","5","0","0.05000000000000000000","0.125","0.25000000000000000000","388.4080000000000000","0.000004497670014946087","4"
"567448","45","F","1","1","10","2","1","0","0.25000000000000000000","0.1","0.30000000000000000000","384.7850000000000000","0.00006245752974045308","0"
"567458","17","F","0","0","8","1","1","0","","0","0.12500000000000000000","457.0400000000000000","","1"
"567478","36","F","0","0","9","4","3","0","","0","0.11111111111111111111","994.0425000000000000","","3"
"567518","55","F","0","0","9","2","3","0","0.15000000000000000000","0.4444444444444444","0.00000000000000000000","161.3350000000000000","0.00032584046234071534","1"
"567547","33","F","0","0","8","2","1","0","0.15000000000000000000","0.5","0.00000000000000000000","999.4850000000000000","0.00007885929811484496","2"
"567548","45","F","1","0","9","1","1","0","","0","0.00000000000000000000","404.9300000000000000","","1"
"567558","35","F","0","1","8","1","2","0","","0","0.12500000000000000000","786.7400000000000000","","0"
"567563","44","F","1","0","8","3","1","0","0.16249999999999997500","0.5","0.12500000000000000000","307.2633333333333333","0.0001272956702453345","3"
"567589","27","F","0","0","8","0","1","0","0.10000000000000000000","0.125","0.00000000000000000000","","",""
"567643","40","F","1","0","8","2","3","0","0.10000000000000000000","0.125","0.25000000000000000000","359.8100000000000000","0.00003156887598405087","1"
"567651","37","F","0","0","10","4","4","0","0.08333333333333333333","0.3","0.10000000000000000000","386.5450000000000000","0.00002687432336233406","2"
"567682","36","F","0","0","8","3","2","0","","0","0.25000000000000000000","587.9633333333333333","","1"
"567778","43","F","0","1","8","3","4","0","","0","0.25000000000000000000","323.4066666666666667","","1"
"567824","34","F","0","1","8","0","0","0","0.15000000000000000000","0.125","0.00000000000000000000","","",""
"567849","40","F","1","0","8","4","4","0","0.10000000000000000000","0.25","0.00000000000000000000","508.5850000000000000","0.00001732986666111547","2"
"567885","38","F","0","1","8","2","3","0","","0","0.12500000000000000000","523.0700000000000000","","3"
"567906","39","F","0","0","9","3","2","0","0.10000000000000000000","0.4444444444444444","0.00000000000000000000","280.7133333333333333","0.00009268463304927311","1"
"567943","33","F","0","1","9","0","0","0","","0","0.11111111111111111111","","",""
"567950","52","F","1","0","8","4","3","1","0.10000000000000000000","0.375","0.37500000000000000000","2139.3675000000000000","0.000004279910325503265","2"
"567961","26","F","0","0","8","3","2","0","0.20000000000000000000","0.125","0.00000000000000000000","777.2666666666666667","0.000021946732099192896","2"
"568004","53","F","1","1","8","3","3","0","","0","0.25000000000000000000","373.8500000000000000","","2"
"568013","40","F","1","0","9","3","3","0","0.25000000000000000000","0.2222222222222222","0.11111111111111111111","350.5166666666666667","0.00010305144349659057","1"
"568060","41","F","0","1","8","2","4","0","0.13333333333333333333","0.375","0.12500000000000000000","390.9850000000000000","0.00008711645510039582","0"
"568064","45","F","1","0","8","2","2","0","0.07500000000000000000","0.25","0.25000000000000000000","415.0000000000000000","0.000027772400616585323","2"
"568078","36","F","1","1","8","2","1","0","0.05000000000000000000","0.125","0.00000000000000000000","703.3450000000000000","0.000006010478910030041","1"
"568086","58","F","0","0","8","1","1","0","0.08750000000000000000","0.5","0.12500000000000000000","353.4400000000000000","0.00017426721892133462","0"
"568093","38","F","0","0","8","3","3","0","0.15000000000000000000","0.125","0.00000000000000000000","275.7666666666666667","0.000030511811456781522","1"
"568101","53","F","1","1","8","4","3","0","","0","0.00000000000000000000","597.2275000000000000","","2"
"568105","39","F","0","1","8","3","4","0","0.23333333333333330000","0.375","0.00000000000000000000","194.1400000000000000","0.00021008245704703176","1"
"568121","40","M","1","1","8","2","2","0","0.10000000000000000000","0.25","0.00000000000000000000","414.0250000000000000","0.0000712985476264202","3"
"568155","21","F","0","1","8","0","1","0","0.05000000000000000000","0.125","0.12500000000000000000","","",""
"568167","32","F","0","0","8","3","4","0","0.10000000000000000000","0.25","0.00000000000000000000","783.6800000000000000","0.0000197598551102758","1"
"568182","37","F","0","1","8","1","2","0","","0","0.12500000000000000000","252.9000000000000000","","1"
"568258","23","F","0","0","8","0","2","0","0.10000000000000000000","0.125","0.12500000000000000000","","",""
"568325","66","F","1","0","8","1","1","0","0.13333333333333333333","0.375","0.00000000000000000000","407.6600000000000000","0.00016055985880028016","1"
"568371","32","F","0","0","8","1","1","0","0.10000000000000000000","0.125","0.00000000000000000000","71.2600000000000000","0.0002778531551425262","0"
"568385","45","F","1","0","8","4","4","0","0.15000000000000000000","0.125","0.00000000000000000000","400.6850000000000000","0.00001831313230884168","3"
"568416","31","M","0","1","8","2","2","0","0.30000000000000000000","0.125","0.12500000000000000000","917.5600000000000000","0.00006032687155867826","1"
"568463","53","F","0","0","9","2","2","0","0.07500000000000000000","0.2222222222222222","0.00000000000000000000","180.5500000000000000","0.00007395817233730197","0"
"568486","59","F","1","0","8","4","4","0","0.20000000000000000000","0.25","0.12500000000000000000","423.1350000000000000","0.00004215450690447353","2"
"568513","25","F","0","1","10","0","2","0","0.10000000000000000000","0.1","0.20000000000000000000","","",""
"568536","76","F","1","0","8","0","0","0","","0","0.00000000000000000000","","",""
"568602","35","F","0","1","9","3","3","1","0.13333333333333333333","0.4444444444444444","0.22222222222222222222","372.1533333333333333","0.00006286135366824826","1"
"568605","23","F","0","0","8","2","3","1","0.08333333333333333333","0.5","0.25000000000000000000","113.1800000000000000","0.00018864501889845543","0"
"568641","44","F","1","0","8","1","1","0","0.13333333333333333333","0.375","0.00000000000000000000","24.2000000000000000","0.003185250943118125","1"
"568696","48","F","1","1","9","3","2","0","","0","0.11111111111111111111","237.0933333333333333","","2"
"568713","48","M","0","0","8","3","4","0","0.05000000000000000000","0.125","0.12500000000000000000","387.1666666666666667","0.000007760271276239797","1"
"568716","41","F","0","0","9","5","4","0","0.12500000000000000000","0.2222222222222222","0.11111111111111111111","303.6080000000000000","0.00003276120789128776","5"
"568773","44","F","1","1","10","6","6","1","0.35000000000000000000","0.2","0.10000000000000000000","345.7383333333333333","0.000037067634402995254","2"
"568790","52","M","0","0","8","3","3","0","0.17500000000000000000","0.25","0.12500000000000000000","318.4133333333333333","0.00006415206235385592","2"
"568917","22","F","0","0","8","0","0","0","0.05000000000000000000","0.125","0.00000000000000000000","","",""
"568931","43","F","1","1","8","6","4","1","","0.125","0.12500000000000000000","240.2233333333333333","","4"
"568970","44","F","0","1","8","2","0","0","0.10000000000000000000","0.125","0.50000000000000000000","200.3700000000000000","0.00004853461968382843","1"
"568984","67","F","1","0","8","0","1","0","0.20000000000000000000","0.125","0.12500000000000000000","","",""
"569031","32","F","0","0","9","2","2","0","0.08333333333333333333","0.3333333333333333","0.22222222222222222222","1310.3850000000000000","0.000009963218315769513","0"
"569082","47","F","1","0","8","3","2","0","0.05000000000000000000","0.125","0.12500000000000000000","522.7066666666666667","0.00001000754520529055","2"
"569107","19","F","0","0","8","0","0","0","0.15000000000000000000","0.25","0.00000000000000000000","","",""
"569150","39","F","0","0","8","5","4","0","","0","0.12500000000000000000","292.0580000000000000","","5"
"569170","41","F","0","0","8","3","5","0","0.15000000000000000000","0.125","0.00000000000000000000","316.0200000000000000","0.000030701593989237994","4"
"569180","44","F","0","1","8","2","2","0","0.10000000000000000000","0.125","0.12500000000000000000","674.8250000000000000","0.00001500393425900088","3"
"569203","39","M","0","0","8","1","1","0","0.10000000000000000000","0.125","0.00000000000000000000","493.2200000000000000","0.00003771188764137321","0"
"569236","55","F","1","0","8","3","4","0","0.05000000000000000000","0.125","0.00000000000000000000","346.3366666666666667","0.000012817623726473566","3"
"569239","43","F","0","0","8","3","3","0","0.35000000000000000000","0.125","0.12500000000000000000","835.7500000000000000","0.00006199305773776699","2"
"569243","37","F","0","1","8","2","2","0","0.10000000000000000000","0.25","0.00000000000000000000","529.9100000000000000","0.00003596677384389436","1"
"569300","66","F","0","0","10","3","4","0","","0","0.20000000000000000000","429.0666666666666667","","0"
"569335","35","F","1","1","8","0","1","0","0.10000000000000000000","0.25","0.00000000000000000000","","",""
"569342","36","F","1","1","8","3","1","0","0.20000000000000000000","0.125","0.25000000000000000000","513.2066666666666667","0.000023687522581922954","2"
"569364","39","F","1","1","8","2","3","0","0.25000000000000000000","0.125","0.25000000000000000000","246.7400000000000000","0.0001502979756402246","1"
"569458","31","F","0","0","8","1","1","0","","0","0.12500000000000000000","98.4900000000000000","","1"
"569466","40","F","1","1","8","3","3","0","0.11666666666666666667","0.375","0.37500000000000000000","223.6533333333333333","0.00010270824226146948","1"
"569472","42","F","1","0","8","2","2","0","","0","0.12500000000000000000","274.7250000000000000","","0"
"569530","45","F","1","0","8","3","3","0","0.13750000000000000000","0.5","0.12500000000000000000","461.1533333333333333","0.00006684930208230918","2"
"569534","48","F","1","0","9","5","2","0","0.15000000000000000000","0.2222222222222222","0.11111111111111111111","461.1480000000000000","0.00003129723817528364","3"
"569572","41","F","1","1","8","3","4","0","0.20000000000000000000","0.25","0.12500000000000000000","284.9866666666666667","0.00008943059304237221","2"
"569643","68","F","1","0","8","0","0","0","0.13333333333333333333","0.375","0.12500000000000000000","","",""
"569733","48","F","0","0","8","4","4","0","0.10000000000000000000","0.125","0.00000000000000000000","250.0075000000000000","0.00001928213866179958","2"
"569754","38","F","1","0","8","5","3","0","0.05000000000000000000","0.25","0.00000000000000000000","108.5000000000000000","0.00003358067807511488","3"
"569779","43","F","1","0","8","2","2","0","","0","0.00000000000000000000","313.6250000000000000","","0"
"569788","37","M","0","0","8","1","2","0","0.10000000000000000000","0.125","0.25000000000000000000","283.8200000000000000","0.00005994579980264874","0"
"569792","35","F","0","0","8","4","4","0","0.10000000000000000000","0.25","0.00000000000000000000","200.8075000000000000","0.000043772181396606375","2"
"569817","35","M","1","0","8","2","3","0","0.22500000000000000000","0.25","0.37500000000000000000","69.7150000000000000","0.0006064627729471014","2"
"569829","38","F","1","0","8","5","5","0","0.15000000000000000000","0.25","0.12500000000000000000","328.3060000000000000","0.00003368798609816857","5"
"569832","33","F","1","0","9","1","1","0","0.25000000000000000000","0.1111111111111111","0.11111111111111111111","595.1500000000000000","0.0000682487312922661","1"
"569863","39","F","0","0","8","6","5","0","0.20000000000000000000","0.125","0.12500000000000000000","467.0133333333333333","0.000011171715490315577","3"
"569883","50","F","1","0","9","3","4","0","","0","0.22222222222222222222","288.2366666666666667","","1"
"569920","33","F","1","0","8","1","2","0","0.25000000000000000000","0.25","0.00000000000000000000","391.7800000000000000","0.00012302145259115077","0"
"569923","23","M","0","0","8","1","0","0","0.30000000000000000000","0.125","0.12500000000000000000","646.3200000000000000","0.00007860053311765581","0"
"570021","37","F","0","1","8","3","3","0","","0","0.12500000000000000000","581.8566666666666667","","3"
"570076","29","F","0","0","8","3","3","1","0.15000000000000000000","0.375","0.37500000000000000000","143.4666666666666667","0.0000620161692093691","0"
"570144","42","F","1","1","8","4","3","0","0.15000000000000000000","0.125","0.12500000000000000000","259.6600000000000000","0.000026808213089297504","4"
"570162","36","F","0","1","8","3","4","0","0.18333333333333333333","0.375","0.12500000000000000000","285.2100000000000000","0.00013998649507084273","2"
"570215","45","F","0","0","8","3","2","0","0.20000000000000000000","0.25","0.25000000000000000000","1329.6900000000000000","0.000014852187910724029","1"
"570219","37","F","0","0","8","4","3","0","0.10000000000000000000","0.125","0.37500000000000000000","336.7225000000000000","0.000012196549628666617","3"
"570224","37","F","0","0","8","2","2","0","","0","0.12500000000000000000","296.3400000000000000","","1"
"570226","30","F","0","0","8","4","4","0","0.05000000000000000000","0.125","0.12500000000000000000","263.4175000000000000","0.000008686755127255995","3"
"570242","18","F","0","0","8","0","0","0","0.15000000000000000000","0.125","0.25000000000000000000","","",""
"570279","25","F","0","0","8","1","1","0","0.13750000000000000000","0.5","0.37500000000000000000","91.2900000000000000","0.0010180940816740364","0"
"570291","54","F","1","1","9","2","2","0","0.15000000000000000000","0.3333333333333333","0.22222222222222222222","233.9000000000000000","0.0001603270358658172","1"
"570329","25","M","0","1","8","0","0","0","","0","0.00000000000000000000","","",""
"570330","54","F","1","0","9","2","1","0","0.20000000000000000000","0.1111111111111111","0.22222222222222222222","331.9750000000000000","0.00005306215078170564","1"
"570346","36","F","0","0","8","4","5","0","0.10000000000000000000","0.125","0.00000000000000000000","672.4275000000000000","0.000011402291352570498","2"
"570369","36","F","1","0","8","3","3","0","","0","0.25000000000000000000","259.0666666666666667","","2"
"570418","39","F","0","0","9","4","3","0","0.20000000000000000000","0.1111111111111111","0.00000000000000000000","491.1050000000000000","0.0000180539143559252","2"
"570436","43","F","1","0","8","2","2","0","0.20000000000000000000","0.25","0.00000000000000000000","120.2850000000000000","0.00031433725390492","1"
"570439","37","F","0","0","8","3","3","0","0.10000000000000000000","0.25","0.25000000000000000000","290.3266666666666667","0.00003846530901196913","1"
"570600","66","F","1","0","10","1","1","0","0.15000000000000000000","0.1","0.10000000000000000000","5009.3000000000000000","0.000009102775787665232","1"
"570601","37","M","1","1","8","2","1","0","0.08333333333333333333","0.375","0.12500000000000000000","205.4750000000000000","0.00011292125596576501","2"
"570625","22","F","0","1","8","1","1","0","","0","0.37500000000000000000","1114.5000000000000000","","0"
"570626","48","F","1","0","8","4","4","0","0.10000000000000000000","0.125","0.12500000000000000000","369.5075000000000000","0.000011150566236388396","3"
"570631","46","F","1","1","8","1","1","0","0.16666666666666666667","0.375","0.25000000000000000000","602.0900000000000000","0.0001484029167064741","0"
"570639","31","F","0","0","9","3","2","0","0.13333333333333333333","0.3333333333333333","0.33333333333333333333","619.1666666666666667","0.00003927181601577734","0"
"570654","33","F","0","0","8","1","1","0","0.11666666666666666667","0.375","0.00000000000000000000","504.4500000000000000","0.00011977347638284744","0"
"570666","34","F","1","0","8","2","3","0","0.05000000000000000000","0.125","0.37500000000000000000","389.2750000000000000","0.000012189920010205713","2"
"570683","47","F","0","0","8","4","4","0","","0","0.37500000000000000000","722.1375000000000000","","4"
"570692","34","F","0","0","8","2","2","0","","0","0.00000000000000000000","345.8550000000000000","","0"
"570693","56","F","0","0","8","2","2","0","0.15000000000000000000","0.125","0.00000000000000000000","350.2300000000000000","0.00003717365079751354","1"
"570697","16","M","0","0","8","1","1","0","0.15000000000000000000","0.125","0.00000000000000000000","474.2900000000000000","0.00005919525779197832","0"
"570713","49","F","0","0","8","2","1","0","","0","0.00000000000000000000","1500.2100000000000000","","3"
"570746","41","F","0","0","8","2","2","0","0.15000000000000000000","0.5","0.12500000000000000000","416.9550000000000000","0.00012611325015926653","2"
"570750","67","F","0","0","8","3","1","1","0.10000000000000000000","0.25","0.12500000000000000000","88.4033333333333333","0.00006563668555401215","1"
"570782","42","F","1","0","8","4","5","0","0.05000000000000000000","0.125","0.00000000000000000000","574.7500000000000000","0.000004961388344052975","1"
"570821","40","F","1","1","8","3","3","0","0.10000000000000000000","0.125","0.00000000000000000000","482.6233333333333333","0.000011218408911343161","2"
